"ID","text_all","doi","TF_monkey","TF_ape","TF_dog","TF_cat","TF_cow","TF_pig","TF_horse","TF_sheep","TF_rabbit","TF_bird","TF_snake","TF_fish","TF_fly","TF_frog","checked"
1383,"The Development of 3D Bovine Intestinal Organoid Derived Models to Investigate Mycobacterium Avium ssp Paratuberculosis Pathogenesis; 2D cell culture;  3D cell model;  cattle;  in vitro model;  Mycobacterium paratuberculosis (MAP);  organoid; Mycobacterium avium subspecies paratuberculosis (MAP) is the etiological agent of Johne's Disease, a chronic enteritis of ruminants prevalent across the world. It is estimated that approximately 50% of UK dairy herds are infected with MAP, but this is likely an underestimate of the true prevalence. Infection can result in reduced milk yield, infertility and premature culling of the animal, leading to significant losses to the farming economy and negatively affecting animal welfare. Understanding the initial interaction between MAP and the host is critical to develop improved diagnostic tools and novel vaccines. Here we describe the characterisation of three different multicellular in vitro models derived from bovine intestinal tissue, and their use for the study of cellular interactions with MAP. In addition to the previously described basal-out 3D bovine enteroids, we have established viable 2D monolayers and 3D apical-out organoids. The apical-out enteroids differ from previously described bovine enteroids as the apical surface is exposed on the exterior surface of the 3D structure, enabling study of host-pathogen interactions at the epithelial surface without the need for microinjection. We have characterised the cell types present in each model system using RT-qPCR to detect predicted cell type-specific gene expression, and confocal microscopy for cell type-specific protein expression. Each model contained the cells present in the original bovine intestinal tissue, confirming they were representative of the bovine gut. Exposure of the three model systems to the K10 reference strain of MAP K10, and a recent Scottish isolate referred to as C49, led to the observation of intracellular bacteria by confocal microscopy. Enumeration of the bacteria by quantification of genome copy number, indicated that K10 was less invasive than C49 at early time points in infection in all model systems. This study shows that bovine enteroid-based models are permissive to infection with MAP and that these models may be useful in investigating early stages of MAP pathogenesis in a physiologically relevant in vitro system, whilst reducing the use of animals in scientific research. Bos taurus: urn:lsid:zoobank.org:act:4C90C4FA-6296-4972-BE6A-5EF578677D64. ","10.3389/fvets.2022.921160",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"yes"
1386,"Establishment of an experimental model of normal dog bladder organoid using a three-dimensional culture method.; Bladder cancer and Dog and EMT and MDM2 and MIBC and Normal bladder and Organoids and Twist1; Dog bladder cancer (BC) is mostly muscle-invasive (MI) with poor prognosis, and its pathogenesis is close to human MIBC. Three-dimensional (3D) organoid culture ensures novel knowledge on cancer diseases including BC. Recently, we have established dog BC organoids (BCO) using their urine samples. BCO recapitulated the epithelial structures, characteristics, and drug sensitivity of BC-diseased dogs. However, organoids from dog normal bladder epithelium are not established yet. Therefore, the present study aimed to establish dog normal bladder organoids (NBO) for further understanding the pathogenesis of dog BC and human MIBC. The established NBO underwent various analyzes including cell marker expressions, histopathological structures, cancer-related gene expression patterns, and drug sensitivity. NBO could be produced non-invasively with a continuous culturing and recapitulated the structures and characteristics of the dog's normal bladder mucosal tissues. Different drug sensitivities were observed in each NBO. The analysis of RNA sequencing revealed that several novel genes were changed in NBO compared with BCO. NBO showed a higher expression of p53 and E-cadherin, but a lower expression of MDM2 and Twist1 compared with BCO. These results suggest that NBO could be a promising experimental 3D model for studying the developmental mechanisms of dog BC and human MIBC.","10.1016/j.biopha.2022.113105",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"yes"
1430,"Endothelin-1 Depletion of Cartilage Oligomeric Matrix Protein Modulates Pulmonary Artery Superoxide and Iron Metabolism-associated Mitochondrial Heme Biosynthesis.; guanylate cyclase and nitric oxide and pulmonary hypertension and transferrin receptor-1; This study examines if heme biosynthesis associated iron metabolism is regulated in pulmonary arteries by endothelin-1 (ET1) potentially through modulating Cartilage Oligomeric Matrix Protein (COMP) availability. Our studies in organoid cultured endothelium-rubbed bovine pulmonary arteries (BPA) observed COMP depletion by siRNA or hypoxia increases NOX2 and superoxide, and depletes mitochondrial SOD2. ET1 also increases superoxide in a manner that potentially impairs mitochondrial heme biosynthesis. In this study, organoid culture of BPA with ET1 (10nM) increases superoxide in the mitochondrial matrix and extra mitochondrial regions associated with COMP depletion, and COMP (0.5M) inhibited these superoxide increases. Since mitochondrial matrix superoxide could impair heme biosynthesis from protoporphyrin IX (PpIX) by decreasing Fe(2+) availability and/or ferrochelatase (FECH), we studied ET1, COMP and COMP siRNA effects on the expression of FECH, transferrin receptor-1 (TfR1, an indicator of iron availability) and soluble guanylate cyclase (sGC, a key heme-dependent protein), and on measurements of PpIX (HPLC) and heme content. ET1 decreased FECH, heme and sGC, and increased TfR1 and iron. COMP reversed these effects of ET1, and COMP decreased PpIX and increased heme in the absence of ET1. COMP siRNA increased PpIX detection and TfR1 expression, and decreased the expression of FECH and sGC. Nitric oxide (spermine NONOate) relaxation of BPA was inhibited by ET1, and this was attenuated by COMP during exposure to ET1. Thus, COMP depletion by ET1 or siRNA modulates pulmonary artery iron metabolism, which results in loss of heme biosynthesis and heme-dependent cGMP mechanisms.","10.1152/ajplung.00534.2020",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"yes"
1459,"Methionine deficiency and its hydroxy analogue influence chicken intestinal 3-dimensional organoid development.; Chicken intestinal organoid and Chicken serum and Methionine; Methionine and its hydroxy analogue (MHA) have been shown to benefit mouse intestinal regeneration. The intestinal organoid is a good model that directly reflects the impact of certain nutrients or chemicals on intestinal development. Here, we aimed to establish a chicken intestinal organoid culture method first and then use the model to explore the influence of methionine deficiency and MHA on intestinal organoid development. The results showed that 125-m cell strainer exhibited the highest efficiency for chicken embryo crypt harvesting. We found that transforming growth factor- inhibitor (A8301) supplementation promoted enterocyte differentiation at the expense of the proliferation of intestinal stem cells (ISC). The mitogen-activated protein kinase p38 inhibitor (SB202190) promoted intestinal organoid formation and enterocyte differentiation but suppressed the differentiation of enteroendocrine cells, goblet cells and Paneth cells. However, the suppression of enteroendocrine cell and Paneth cell differentiation by SB202190 was alleviated at the presence of A8301. The glycogen synthase kinase 3 inhibitor (CHIR99021), valproic acid (VPA) alone and their combination promoted chicken intestinal organoid formation and enterocyte differentiation at the expense of the expression of Paneth cells and goblet cells. Chicken serum significantly improved organoid formation, especially in the presence of A8301, SB202190, CHIR99021, and VPA, but inhibited the differentiation of Paneth cells and enteroendocrine cells. Chicken serum at a concentration of 0.25% meets the requirement of chicken intestinal organoid development, and the beneficial effect of chicken serum on chicken intestinal organoid culture could not be replaced by fetal bovine serum and insulin-like growth factor-1. Moreover, commercial mouse organoid culture medium supplemented with A8301, SB202190, CHIR99021, VPA, and chicken serum promotes chicken organoid budding. Based on the chicken intestinal organoid model, we found that methionine deficiency mimicked by cycloleucine suppressed organoid formation and organoid size, and this effect was reinforced with increased cycloleucine concentrations. Methionine hydroxy analogue promoted regeneration of ISC but decreased cell differentiation compared with the results obtained with L-methionine. In conclusion, our results provide a potentially excellent guideline for chicken intestinal organoid culture and insights into methionine function in crypt development.","10.1016/j.aninu.2021.06.001",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"yes"
1468,"CD146 increases stemness and aggressiveness in glioblastoma and activates YAP signaling.; Cancer stem cells and EMT and Glioblastoma stem cells and MCAM and YAP and Zebrafish; Glioblastoma (GBM), a highly malignant and lethal brain tumor, is characterized by diffuse invasion into the brain and chemo-radiotherapy resistance resulting in poor prognosis. In this study, we examined the involvement of the cell adhesion molecule CD146/MCAM in regulating GBM aggressiveness. Analyses of GBM transcript expression databases revealed correlations of elevated CD146 levels with higher glioma grades, IDH-wildtype and unmethylated MGMT phenotypes, poor response to chemo-radiotherapy and worse overall survival. In a panel of GBM stem cells (GSCs) variable expression levels of CD146 were detected, which strongly increased upon adherent growth. CD146 was linked with mesenchymal transition since expression increased in TGF--treated U-87MG cells. Ectopic overexpression of CD146/GFP in GG16 cells enhanced the mesenchymal phenotype and resulted in increased cell invasion. Conversely, GSC23-CD146 knockouts had decreased mesenchymal marker expression and reduced cell invasion in transwell and GBM-cortical assembloid assays. Moreover, using GSC23 xenografted zebrafish, we found that CD146 depletion resulted in more compact delineated tumor formation and reduced tumor cell dissemination. Stem cell marker expression and neurosphere formation assays showed that CD146 increased the stem cell potential of GSCs. Furthermore, CD146 mediated radioresistance by stimulating cell survival signaling through suppression of p53 expression and activation of NF-B. Interestingly, CD146 was also identified as an inducer of the oncogenic Yes-associated protein (YAP). In conclusion, CD146 carries out various pro-tumorigenic roles in GBM involving its cell surface receptor function, which include the stimulation of mesenchymal and invasive properties, stemness, and radiotherapy resistance, thus providing an interesting target for therapy.","10.1007/s00018-022-04420-0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
1470,"Longer metaphase and fewer chromosome segregation errors in modern human than Neanderthal brain development.; NA; Since the ancestors of modern humans separated from those of Neanderthals, around 100 amino acid substitutions spread to essentially all modern humans. The biological significance of these changes is largely unknown. Here, we examine all six such amino acid substitutions in three proteins known to have key roles in kinetochore function and chromosome segregation and to be highly expressed in the stem cells of the developing neocortex. When we introduce these modern human-specific substitutions in mice, three substitutions in two of these proteins, KIF18a and KNL1, cause metaphase prolongation and fewer chromosome segregation errors in apical progenitors of the developing neocortex. Conversely, the ancestral substitutions cause shorter metaphase length and more chromosome segregation errors in human brain organoids, similar to what we find in chimpanzee organoids. These results imply that the fidelity of chromosome segregation during neocortex development improved in modern humans after their divergence from Neanderthals.","10.1126/sciadv.abn7702",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
1475,"Innovative multidimensional models in a high-throughput-format for different cell types of endocrine origin.; NA; The adrenal gland provides an important function by integrating neuronal, immune, vascular, metabolic and endocrine signals under a common organ capsule. It is the central organ of the stress response system and has been implicated in numerous stress-related disorders. While for other diseases, regeneration of healthy organ tissue has been aimed at such approaches are lacking for endocrine diseases - with the exception of type-I-diabetes. Moreover, adrenal tumor formation is very common, however, appropriate high-throughput applications reflecting the high heterogeneity and furthermore relevant 3D-structures in vitro are still widely lacking. Recently, we have initiated the development of standardized multidimensional models of a variety of endocrine cell/tissue sources in a new multiwell-format. Firstly, we confirmed common applicability for pancreatic pseudo-islets. Next, we translated applicability for spheroid establishment to adrenocortical cell lines as well as patient material to establish spheroids from malignant, but also benign adrenal tumors. We aimed furthermore at the development of bovine derived healthy adrenal organoids and were able to establish steroidogenic active organoids containing both, cells of cortical and medullary origin. Overall, we hope to open new avenues for basic research, endocrine cancer and adrenal tissue-replacement-therapies as we demonstrate potential for innovative mechanistic insights and personalized medicine in endocrine (tumor)-biology.","10.1038/s41419-022-05096-x",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"yes"
1514,"Bile acids promote the caveolae-associated entry of swine acute diarrhea syndrome coronavirus in porcine intestinal enteroids.; NA; Intestinal microbial metabolites have been increasingly recognized as important regulators of enteric viral infection. However, very little information is available about which specific microbiota-derived metabolites are crucial for swine enteric coronavirus (SECoV) infection in vivo. Using swine acute diarrhea syndrome (SADS)-CoV as a model, we were able to identify a greatly altered bile acid (BA) profile in the small intestine of infected piglets by untargeted metabolomic analysis. Using a newly established ex vivo model-the stem cell-derived porcine intestinal enteroid (PIE) culture-we demonstrated that certain BAs, cholic acid (CA) in particular, enhance SADS-CoV replication by acting on PIEs at the early phase of infection. We ruled out the possibility that CA exerts an augmenting effect on viral replication through classic farnesoid X receptor or Takeda G protein-coupled receptor 5 signaling, innate immune suppression or viral attachment. BA induced multiple cellular responses including rapid changes in caveolae-mediated endocytosis, endosomal acidification and dynamics of the endosomal/lysosomal system that are critical for SADS-CoV replication. Thus, our findings shed light on how SECoVs exploit microbiome-derived metabolite BAs to swiftly establish viral infection and accelerate replication within the intestinal microenvironment.","10.1371/journal.ppat.1010620",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
1524,"Taking molecular pathology to the next level: Whole slide multicolor confocal imaging with the Pannoramic Confocal digital pathology scanner.; 3-dimensional virtual slide and deconvolution and digital pathology and multispectral fluorescence imaging and widefield aperture correlated confocal imaging; The emergence and fast advance of digital pathology allows the acquisition, digital storage, interactive recall and analysis of morphology at the tissue level. When applying immunohistochemistry, it also affords the correlation of morphology with the expression of one or two specific molecule of interest. The rise of fluorescence pathology scanners expands the number of detected molecules based on multiplex labelling. The Pannoramic Confocal (created by 3DHistech, Hungary) is a first-of-the-kind digital pathology scanner that affords not only multiplexed fluorescent detection on top of conventional transmission imaging, but also confocality. We have benchmarked this scanner in terms of stability, precision, light efficiency, linearity and sensitivity. X-Y stability and relocalisation precision were well below resolution limit (50 nm). Light throughput in confocal mode was 4-5 times higher than that of a point scanning confocal microscope, yielding similar calculated confocal intensities but with the potential for improving signal to noise ratio or scan speed. Response was linear with R(2) 0.9996. Calibrated measurements showed that using indirect labeling 2000 molecules per cell could be well detected and imaged on the cell surface. Both standard-based and statistical post-acquisition flatfield corrections are implemented. We have also measured the point spread function (PSF) of the instrument. The dimensions of the PSF are somewhat larger and less symmetric than of the theoretical PSF of a conventional CLSM, however, the spatial homogeneity of these parameters allows for obtaining a specific system PSF for each optical path and using it for optional on-the-fly deconvolution. In conclusion, the Pannoramic Confocal provides sensitive, quantitative widefield and confocal detection of multiplexed fluorescence signals, with optical sectioning and 3D reconstruction, in addition to brightfield transmission imaging. High speed scanning of large samples, analysis of tissue heterogeneity, and detection of rare events open up new ways for quantitatively analyzing tissue sections, organoid cultures or large numbers of adherent cells.","10.1002/cyto.a.24675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
1564,"Development of Bovine Gastric Organoids as a Novel In Vitro Model to Study Host-Parasite Interactions in Gastrointestinal Nematode Infections; NA; Gastro-intestinal nematode (GIN) parasites are a major cause of production losses in grazing cattle, primarily through reduced growth rates in young animals. Control of these parasites relies heavily on anthelmintic drugs; however, with growing reports of resistance to currently available anthelmintics, alternative methods of control are required. A major hurdle in this work has been the lack of physiologically relevant in vitro infection models that has made studying precise interactions between the host and the GINs difficult. Such mechanistic insights into the infection process will be valuable for the development of novel targets for drugs, vaccines, or other interventions. Here we created bovine gastric epithelial organoids from abomasal gastric tissue and studied their application as in vitro models for understanding host invasion by GIN parasites. Transcriptomic analysis of gastric organoids across multiple passages and the corresponding abomasal tissue showed conserved expression of tissue-specific genes across samples, demonstrating that the organoids are representative of bovine gastric tissue from which they were derived. We also show that self-renewing and self-organising three-dimensional organoids can also be serially passaged, cryopreserved, and resuscitated. Using Ostertagia ostertagi, the most pathogenic gastric parasite in cattle in temperate regions, we show that cattle gastric organoids are biologically relevant models for studying GIN invasion in the bovine abomasum. Within 24 h of exposure, exsheathed larvae rapidly and repeatedly infiltrated the lumen of the organoids. Prior to invasion by the parasites, the abomasal organoids rapidly expanded, developing a 'ballooning' phenotype. Ballooning of the organoids could also be induced in response to exposure to parasite excretory/secretory products. In summary, we demonstrate the power of using abomasal organoids as a physiologically relevant in vitro model system to study interactions of O. ostertagi and other GIN with bovine gastrointestinal epithelium.","10.3389/fcimb.2022.904606",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"yes"
1622,"Intramammary rapamycin administration to calves induces epithelial stem cell self-renewal and latent cell proliferation and milk protein expression; NA; Mammary epithelial stem cells differentiate to create the basal and luminal layers of the gland. Inducing the number of differentiating bovine mammary stem cells may provide compensating populations for the milk-producing cells that die during lactation. Inhibition of mTOR activity by rapamycin signals self-renewal of intestinal stem cells, with similar consequences in the mouse mammary gland and in bovine mammary implants maintained in mice. The implementation of these results in farm animals for better mammary development and production was studied in 3-month-old calves. mTOR activity decreased by ~50% in mammary epithelial cells subjected to 3-week rapamycin administration, with no negative consequences on mammary morphology or beta-casein expression. Subsequently, stem cell self-renewal was induced, reflected by a higher propagation rate of cultures from rapamycin-treated glands compared to respective controls and higher expression of selected markers. Followed by 4-day estrogen and progesterone administration, rapamycin significantly induced proliferation rate. Higher numbers of basal and luminal PCNA+ cells were detected in small ducts near the elongating sites as compared to large ducts, in which only luminal cells were affected. Rapamycin administration resulted in induction of individual milk protein genes' expression, which was negatively correlated to their endogenous levels. The inductive effect of rapamycin on luminal cell number was confirmed in organoid cultures, but milk protein expression decreased, probably due to lack of oscillation in rapamycin levels. In conclusion, intramammary rapamycin administration is an effective methodology to reduce mTOR activity in bovine mammary epithelial cells and consequently, induce stem cell self-renewal. The latent positive effect of rapamycin on epithelial cell proliferation and its potential to improve milk protein expression in calves may have beneficial implications for mature cows.","10.1371/journal.pone.0269505",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"yes"
1638,"Comparison of the Response to the CXCR4 Antagonist AMD3100 during the Development of Retinal Organoids Derived from ES Cells and Zebrafish Retina.; C-X-C chemokine receptor type 4 (CXCR4) and retinal development and retinal organoid and zebrafish; Retinal organoids generated from human embryonic stem cells or iPSCs recreate the key structural and functional features of mammalian retinal tissue in vitro. However, the differences in the development of retinal organoids and normal retina in vivo are not well defined. Thus, in the present study, we analyzed the development of retinal organoids and zebrafish retina after inhibition of CXCR4, a key role in neurogenesis and optic nerve development, with the antagonist AMD3100. Our data indicated that CXCR4 was mainly expressed in ganglion cells in retinal organoids and was rarely expressed in amacrine or photoreceptor cells. AMD3100 treatment reduced the retinal organoid generation ratio, impaired differentiation, and induced morphological changes. Ganglion cells, amacrine cells, and photoreceptors were decreased and abnormal locations were observed in organoids treated with AMD3100. Neuronal axon outgrowth was also damaged in retinal organoids. Similarly, a decrease of ganglion cells, amacrine cells, and photoreceptors and the distribution of neural outgrowth was induced by AMD3100 treatment in zebrafish retina. However, abnormal photoreceptor ensembles induced by AMD3100 treatment in the organoids were not detected in zebrafish retina. Therefore, our study suggests that although retinal organoids might provide a reliable model for reproducing a retinal developmental model, there is a difference between the organoids and the retina in vivo.","10.3390/ijms23137088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
1643,"MYCN induces cell-specific tumorigenic growth in RB1-proficient human retinal organoid and chicken retina models of retinoblastoma.; NA; Retinoblastoma is a rare, intraocular paediatric cancer that originates in the neural retina and is most frequently caused by bi-allelic loss of RB1 gene function. Other oncogenic mutations, such as amplification and increased expression of the MYCN gene, have been found even with proficient RB1 function. In this study, we investigated whether MYCN over-expression can drive carcinogenesis independently of RB1 loss-of-function mutations. The aim was to elucidate the events that result in carcinogenesis and identify the cancer cell-of-origin. We used the chicken retina, a well-established model for studying retinal neurogenesis, and established human embryonic stem cell-derived retinal organoids as model systems. We over-expressed MYCN by electroporation of piggyBac genome-integrating expression vectors. We found that over-expression of MYCN induced tumorigenic growth with high frequency in RB1-proficient chicken retinas and human organoids. In both systems, the tumorigenic cells expressed markers for undifferentiated cone photoreceptor/horizontal cell progenitors. The over-expression resulted in metastatic retinoblastoma within 7-9 weeks in chicken. Cells expressing MYCN could be grown in vitro and, when orthotopically injected, formed tumours that infiltrated the sclera and optic nerve and expressed markers for cone progenitors. Investigation of the tumour cell phenotype determined that the potential for neoplastic growth was embryonic stage-dependent and featured a cell-specific resistance to apoptosis in the cone/horizontal cell lineage, but not in ganglion or amacrine cells. We conclude that MYCN over-expression is sufficient to drive tumorigenesis and that a cell-specific resistance to apoptosis in the cone/horizontal cell lineage mediates the cancer phenotype.","10.1038/s41389-022-00409-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes"
